"","Observation ID","Observation Date","Platform","Depth","depth_class","Survey_Length","First Five Activity","Group Size","biopsy_day","Bowride_in_survey"
"84346",20515,2015-06-03,"MAZIWA",4.4,"(3,6]",11,NA,1,0,0
"84347",20516,2015-06-03,"POMBOO",9.8,"(9,12]",26,"FORAGE",3,0,1
"84350",20517,2015-06-03,"MAZIWA",7.4,"(6,9]",9,NA,1,0,0
"84351",20518,2015-06-03,"MAZIWA",4.5,"(3,6]",21,NA,2,0,0
"84361",20521,2015-06-04,"MAZIWA",4.1,"(3,6]",13,NA,1,0,0
"84362",20522,2015-06-04,"POMBOO",8.1,"(6,9]",75,"FORAGE",2,0,0
"84364",20523,2015-06-04,"MAZIWA",5.6,"(3,6]",6,"REST",3,0,1
"84367",20524,2015-06-04,"MAZIWA",5.7,"(3,6]",7,"FORAGE",4,0,0
"84371",20525,2015-06-04,"MAZIWA",3.3,"(3,6]",13,"FORAGE",5,0,1
"84376",20526,2015-06-04,"MAZIWA",3.3,"(3,6]",6,NA,1,0,0
"84377",20527,2015-06-04,"POMBOO",8.6,"(6,9]",11,"FORAGE",2,0,0
"84379",20528,2015-06-04,"MAZIWA",3.2,"(3,6]",13,"FORAGE",3,0,0
"84382",20529,2015-06-04,"MAZIWA",4.7,"(3,6]",23,"TRAVEL",2,0,0
"84384",20530,2015-06-04,"POMBOO",8.4,"(6,9]",5,NA,1,0,0
"84385",20531,2015-06-04,"MAZIWA",9.2,"(9,12]",9,NA,2,0,0
"84387",20532,2015-06-04,"POMBOO",9.8,"(9,12]",7,NA,2,0,0
"84393",20535,2015-06-04,"MAZIWA",3.8,"(3,6]",20,"FORAGE",2,0,0
"84396",20537,2015-06-04,"POMBOO",10.7,"(9,12]",9,"FORAGE",1,0,0
"84397",20538,2015-06-04,"MAZIWA",9.4,"(9,12]",10,NA,1,0,0
"84398",20539,2015-06-04,"MAZIWA",4.1,"(3,6]",5,NA,1,0,0
"84399",20540,2015-06-04,"POMBOO",6.9,"(6,9]",23,"FORAGE",2,0,0
"84402",20541,2015-06-05,"MAZIWA",3.7,"(3,6]",20,NA,23,0,1
"84423",20542,2015-06-05,"MAZIWA",1.9,"(0,3]",9,"FORAGE",1,0,0
"84424",20543,2015-06-05,"MAZIWA",5.6,"(3,6]",5,"REST",1,0,0
"84425",20544,2015-06-05,"POMBOO",1.8,"(0,3]",8,"TRAVEL",1,0,0
"84426",20545,2015-06-05,"MAZIWA",6.9,"(6,9]",6,NA,1,0,0
"84428",20547,2015-06-05,"POMBOO",1.4,"(0,3]",18,NA,4,0,0
"84432",20548,2015-06-05,"POMBOO",7.7,"(6,9]",7,"FORAGE",1,0,0
"84454",20550,2015-06-05,"POMBOO",2.6,"(0,3]",7,"TRAVEL",1,0,1
"84455",20551,2015-06-05,"POMBOO",2.5,"(0,3]",10,"TRAVEL",2,0,0
"84459",20553,2015-06-06,"MAZIWA",1.6,"(0,3]",17,NA,7,0,0
"84473",20555,2015-06-09,"MAZIWA",3.5,"(3,6]",19,"TRAVEL",9,0,0
"84488",20557,2015-06-09,"MAZIWA",5,"(3,6]",8,NA,2,0,0
"84490",20558,2015-06-09,"POMBOO",7.5,"(6,9]",26,"FORAGE",1,0,0
"84512",20560,2015-06-09,"POMBOO",9.2,"(9,12]",15,"REST",2,0,0
"84514",20561,2015-06-09,"POMBOO",5.3,"(3,6]",10,"TRAVEL",1,0,1
"84515",20562,2015-06-09,"MAZIWA",4.7,"(3,6]",5,"FORAGE",1,0,0
"84516",20563,2015-06-09,"MAZIWA",4.1,"(3,6]",5,NA,2,0,0
"84518",20564,2015-06-09,"MAZIWA",4.4,"(3,6]",5,"TRAVEL",1,0,0
"84519",20565,2015-06-09,"POMBOO",8.4,"(6,9]",26,"FORAGE",12,0,0
"84531",20566,2015-06-10,"MAZIWA",3.5,"(3,6]",7,"REST",3,0,0
"84534",20567,2015-06-10,"MAZIWA",4.5,"(3,6]",5,"TRAVEL",1,0,0
"84535",20568,2015-06-10,"MAZIWA",4.8,"(3,6]",7,NA,8,0,0
"84543",20569,2015-06-10,"MAZIWA",4.9,"(3,6]",7,NA,2,0,0
"84545",20570,2015-06-10,"POMBOO",9.8,"(9,12]",18,"FORAGE",2,0,0
"84547",20571,2015-06-10,"MAZIWA",7.7,"(6,9]",29,NA,7,0,1
"84554",20572,2015-06-10,"POMBOO",10.8,"(9,12]",24,"FORAGE",11,0,0
"84565",20573,2015-06-10,"MAZIWA",8.3,"(6,9]",10,"TRAVEL",1,0,0
"84566",20574,2015-06-10,"MAZIWA",5.6,"(3,6]",7,"TRAVEL",1,0,0
"84567",20575,2015-06-10,"MAZIWA",5.7,"(3,6]",5,NA,6,0,0
"84574",20576,2015-06-10,"MAZIWA",5.7,"(3,6]",5,"REST",4,0,0
"84594",20581,2015-06-10,"POMBOO",6.2,"(6,9]",6,"FORAGE",1,0,0
"84597",20583,2015-06-11,"MAZIWA",13,"(12,15]",7,"TRAVEL",1,0,0
"84598",20584,2015-06-11,"MAZIWA",3.3,"(3,6]",20,NA,8,0,0
"84605",20585,2015-06-11,"POMBOO",5,"(3,6]",24,"TRAVEL",3,0,0
"84608",20586,2015-06-11,"POMBOO",10,"(9,12]",20,"FORAGE",1,0,0
"84609",20587,2015-06-11,"POMBOO",9.1,"(9,12]",24,"SOCIAL",6,0,0
"84615",20588,2015-06-11,"POMBOO",8.8,"(6,9]",20,"FORAGE",3,0,0
"84618",20589,2015-06-11,"MAZIWA",4.3,"(3,6]",14,"OTHER",3,0,0
"84621",20590,2015-06-11,"MAZIWA",9.1,"(9,12]",12,"REST",1,0,0
"84622",20591,2015-06-11,"MAZIWA",10.3,"(9,12]",16,"FORAGE",3,0,0
"84625",20592,2015-06-11,"POMBOO",11.7,"(9,12]",17,"TRAVEL",2,0,0
"84627",20593,2015-06-11,"MAZIWA",9.9,"(9,12]",9,NA,1,0,0
"84628",20594,2015-06-11,"MAZIWA",9.3,"(9,12]",8,NA,2,0,1
"84630",20595,2015-06-11,"MAZIWA",7.6,"(6,9]",8,NA,2,0,0
"84632",20596,2015-06-11,"POMBOO",8.6,"(6,9]",5,"FORAGE",1,0,0
"84635",20598,2015-06-11,"POMBOO",4.9,"(3,6]",25,"FORAGE",5,0,0
"84640",20599,2015-06-11,"MAZIWA",11.4,"(9,12]",5,NA,2,0,0
"84642",20600,2015-06-11,"POMBOO",5.8,"(3,6]",8,"SOCIAL",7,0,0
"84649",20601,2015-06-11,"POMBOO",8.6,"(6,9]",18,NA,2,0,0
"84651",20602,2015-06-11,"MAZIWA",12.6,"(12,15]",3,NA,2,0,0
"84653",20603,2015-06-12,"MAZIWA",1.8,"(0,3]",6,"REST",2,0,0
"84655",20604,2015-06-12,"MAZIWA",1.4,"(0,3]",5,"FORAGE",1,0,0
"84656",20605,2015-06-12,"MAZIWA",1.2,"(0,3]",5,"FORAGE",2,0,0
"84658",20606,2015-06-12,"POMBOO",9.4,"(9,12]",9,NA,2,0,0
"84660",20607,2015-06-12,"POMBOO",10,"(9,12]",7,NA,1,0,0
"84661",20608,2015-06-12,"MAZIWA",2.2,"(0,3]",5,NA,2,0,0
"84663",20609,2015-06-12,"MAZIWA",3.2,"(3,6]",36,"TRAVEL",2,0,0
"84665",20610,2015-06-12,"POMBOO",9.5,"(9,12]",3,NA,1,0,0
"84666",20611,2015-06-12,"MAZIWA",5.3,"(3,6]",5,NA,2,0,0
"84668",20612,2015-06-12,"POMBOO",10.8,"(9,12]",6,"FORAGE",1,0,0
"84669",20613,2015-06-12,"MAZIWA",4.9,"(3,6]",5,"FORAGE",1,0,0
"84683",20615,2015-06-12,"POMBOO",10.5,"(9,12]",7,"REST",1,0,0
"84684",20616,2015-06-12,"POMBOO",11.5,"(9,12]",6,"FORAGE",1,0,1
"84685",20617,2015-06-12,"POMBOO",11.5,"(9,12]",20,"TRAVEL",3,0,0
"84689",20618,2015-06-12,"POMBOO",11.7,"(9,12]",19,"SOCIAL",7,0,0
"84696",20619,2015-06-12,"POMBOO",11.1,"(9,12]",11,NA,2,0,0
"84698",20620,2015-06-12,"POMBOO",8.6,"(6,9]",17,NA,8,0,0
"84707",20622,2015-06-12,"POMBOO",9.6,"(9,12]",17,"REST",5,0,0
"84712",20623,2015-06-12,"MAZIWA",4.4,"(3,6]",5,NA,2,0,0
"84733",20627,2015-06-14,"MAZIWA",4.1,"(3,6]",12,NA,15,0,0
"84756",20629,2015-06-14,"MAZIWA",4.5,"(3,6]",26,NA,13,0,0
